game,timestamp,type,anonymized,predicted_res_0
QvHyv4wdpTk,227,,[PLAYER]'s tackle.,"[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes off his line to gather the ball."
QvHyv4wdpTk,228,,It's all over.,The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
QvHyv4wdpTk,230,,A fantastic yet controversial way to end 2018.,"[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes off his line to gather the ball."
RHRhVmBclOE,0,whistle,"Only the ninth game of the season, but Serie A's early Sunday kickoff could be the beginning of the end for [COACH] and [TEAM], as [COACH] and [TEAM] can strike another nail into their relegation rival's coffin with victory.",The referee stops play so that a substitution can be made and [PLAYER] leaves the pitch and [PLAYER] ([TEAM]) comes on.
RHRhVmBclOE,19,,Serie A Sunday is underway here at the Stirpe.,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
RHRhVmBclOE,22,,[TEAM] kick us off in the blue.,The [TEAM] players keep the ball and are exchanging a combination of passes. They are waiting for gaps in the defence to open up.
RHRhVmBclOE,28,,[PLAYER] backing up.,The ball is cleared after [PLAYER] ([TEAM]) was going to deliver a pass from the edge of the box.
RHRhVmBclOE,30,,"[PLAYER] disguises his pass and [TEAM]'s own-- Oh, and it's been put in.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
RHRhVmBclOE,34,,"An horrendous error, but a brilliant moment for [TEAM] in this battle at the bottom of the table.","[PLAYER] ([TEAM]) receives a precise pass inside the box from [PLAYER], but his effort on goal is blocked by the defence. The ball is out of play. [TEAM] will have a chance to score from a corner."
RHRhVmBclOE,40,,They take their lead in the eighth minute.,[PLAYER] ([TEAM]) has tested the patience of referee [REFEREE] and goes into the book for a previous late challenge.
RHRhVmBclOE,42,soccer-ball,"Well, they haven't been able to score many goals so far this season, but they will certainly take that as the own goal.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear sight of it.
RHRhVmBclOE,50,,"The second this season already for [TEAM], scored by [PLAYER].","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
RHRhVmBclOE,57,,"[PLAYER]'s ball into [PLAYER], a feathered pass. He's just somehow managed to keep it under control again.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
RHRhVmBclOE,65,,"Oh, that was a fantastic intervention from [PLAYER].","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
RHRhVmBclOE,68,,"He may have a dig here. [PLAYER], still going.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
RHRhVmBclOE,70,,"Oh, what a back pass, and they've put it in.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
RHRhVmBclOE,73,,[PLAYER] has leveled.,[PLAYER] ([TEAM]) tries to send a pass but it's blocked. The ball goes out of play and [TEAM] will have a goal kick.
RHRhVmBclOE,76,,There was no luck about that.,"[PLAYER] ([TEAM]) receives a precise pass inside the box from [PLAYER], but his effort on goal is blocked by the defence."
RHRhVmBclOE,79,,"[PLAYER] produces a brilliant run down the left, ξand it's tucked on by the Slovenian.",[PLAYER] ([TEAM]) is flagged for offside.
RHRhVmBclOE,88,corner,"[PLAYER] Lorenzo, corner kick. The third for [TEAM].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball is out of play. [TEAM] will have a chance to score from a corner."
RHRhVmBclOE,92,,Big leap. Strikes the bar.,"[PLAYER] ([TEAM]) whips the ball in, but it fails to reach any of his teammates as the opposition manage to clear the box of the danger."
RHRhVmBclOE,95,,The eighth time this season. They've got the most of any team in the division.,[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play and [TEAM] will have a goal kick.
RHRhVmBclOE,100,soccer-ball,"[PLAYER], who scored the own goal, so close to atoning for that.","[PLAYER] ([TEAM]) receives a sweet pass inside the box, but his effort on goal is blocked by the defender."
RHRhVmBclOE,109,,45 minutes to prove who has really got the desire.,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
RHRhVmBclOE,117,,In it comes. [PLAYER] Gumina close. Even closer still is [PLAYER].,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play. [TEAM] are awarded a corner kick."
RHRhVmBclOE,121,soccer-ball,He scored the own goal for [TEAM].,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view at the whole situation.
RHRhVmBclOE,125,,"He's made up for it now, and struck a deathblow into [TEAM].",Goal! [PLAYER] ([TEAM]) was in the right place to bury the ball into the back of the net after receiving a perfect pass from [PLAYER]. The score is 1:0.
RHRhVmBclOE,129,,"Just 2 minutes gone in the opening of the second half, and it is now [TEAM] 1, [TEAM] 2. Where does [COACH] go from here?",Goal! [PLAYER] ([TEAM]) was in the right place at the right time to get to the rebound inside the box and send the ball into the back of the net.
RHRhVmBclOE,145,,Are we going to see another bit of fortune go [TEAM]'s way?,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
RHRhVmBclOE,150,,It may be.,[PLAYER] ([TEAM]) is booked after bringing down an opponent. [REFEREE] had an easy-decision to make.
RHRhVmBclOE,156,soccer-ball,Fortune may favor [TEAM] once more after the own goal of [PLAYER].,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
RHRhVmBclOE,161,penalty,This match might not be-- That's the action. The referee has given a penalty kick to [TEAM].,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play and [TEAM] will have a goal kick."
RHRhVmBclOE,170,,Is he going to be able to provide what the curva desperately want to see?,"[PLAYER] ([TEAM]) receives a sweet pass inside the box, but his effort on goal is blocked by the defender."
RHRhVmBclOE,173,soccer-ball,"He does find the back of the net, and hope is renewed here at the Stirpe.",[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play and [TEAM] will have a chance to attack.
RHRhVmBclOE,183,,"[PLAYER], wonderful turn. That's the quality that he offers.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
RHRhVmBclOE,186,,[TEAM] coming forward and the pace too.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
RHRhVmBclOE,188,,"[PLAYER] to his right, as is [PLAYER]. There's the ball.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
RHRhVmBclOE,190,,"[PLAYER] comes back inside, and the captain's done it again.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
RHRhVmBclOE,194,,[TEAM] back to life.,"[PLAYER] ([TEAM]) receives a precise pass inside the box, but he can't find any of his teammates and the ball goes out of play. [TEAM] will have a chance to score from a corner."
RHRhVmBclOE,203,,"It does not seem beyond the realms of possibility, as they now-- [PLAYER]. Oh, yes, on debut.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view to the action and blows his whistle.
RHRhVmBclOE,211,soccer-ball,"The young Turkish player scores his first goal in Italy, his first goal for [TEAM], and levels the match.","[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defender. The ball is out of play. [TEAM] will have a chance to score from a corner."
RHRhVmBclOE,217,,"[TEAM] 3-3 [TEAM], an absolute stunner.","[PLAYER] ([TEAM]) receives a precise pass inside the box from [PLAYER], but his effort is blocked by the defender."
RHRhVmBclOE,230,whistle,"Well, the whistle's gone. It's finished here, [TEAM] 3, [TEAM] 3.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
RrQSTyl9CqQ,0,,"Change is the name of the game at the Mapei today, a change in form.","The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
RrQSTyl9CqQ,4,,"[TEAM] haven't walked off winners here since September, [TEAM]'s only victory on the road came in round three.","The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
RrQSTyl9CqQ,10,whistle,The first whistle goes.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the effort."
RrQSTyl9CqQ,18,,"Đuričić, who has that willingness and need to come back on his right foot.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
RrQSTyl9CqQ,22,,essentially finished there.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball is off of the pitch and it's a goal kick for [TEAM]."
RrQSTyl9CqQ,24,,[PLAYER] is not going to get on that.,"A pass by [PLAYER] ([TEAM]) ends up in no man's land, and the attacking effort comes to an end."
RrQSTyl9CqQ,25,,"that's poor pass, in fact, from [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
RrQSTyl9CqQ,30,,"[PLAYER], great awareness of space.","A pass by [PLAYER] ([TEAM]) ends up in no man's land, and the attacking effort comes to an end."
RrQSTyl9CqQ,36,,"Now, where's the cross?","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
RrQSTyl9CqQ,37,soccer-ball,"[PLAYER] with the shot, the parry and surely the first goal, [PLAYER], 9th minute and [TEAM] take the lead, their first shot on target.","[PLAYER] ([TEAM]) delivers a fine lofted cross into the penalty area, but it's cleared by an opposing player."
RrQSTyl9CqQ,49,soccer-ball,[PLAYER] scores his first goal of the season and it couldn't really have been much easier for him.,"[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defender. The ball is out of play and [TEAM] will have a chance to build up a new attack."
RrQSTyl9CqQ,65,,[PLAYER] produced today.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball is out of play. [TEAM] will have a chance to score from a corner."
RrQSTyl9CqQ,67,,"It's a superb save from [PLAYER], who's putting behind the spill of the ball earlier on.","The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets it clear."
RrQSTyl9CqQ,75,corner,Corner kick.,The referee stops play so that a substitution can be made and [PLAYER] is replaced by [PLAYER] ([TEAM]).
RrQSTyl9CqQ,81,,That was a superb effort from [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from the edge of the box, but the opposition's defence is alert and intercepts his effort. The ball goes out of play and [TEAM] will have a goal kick."
RrQSTyl9CqQ,90,,"That's a good challenge from [PLAYER], putting his head down is Đuričić, there goes the ball.",The game restarts for the second half.
RrQSTyl9CqQ,95,soccer-ball,"The Serbian takes a look at goal, recovers but still the possession there.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
RrQSTyl9CqQ,100,,Chaos in the box.,"[PLAYER] ([TEAM]) sends a cross into the box, but he fails to find any of his teammates. The ball goes out of play and [TEAM] will have a goal kick."
RrQSTyl9CqQ,104,,Now the VAR. Waters have muddied.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the effort."
RrQSTyl9CqQ,106,,[PLAYER] has made contact what Đuričić and that's what Irrati's checking.,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
RrQSTyl9CqQ,110,penalty,"The left boot catches his foot, it is contact and it's a penalty kick.",The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
RrQSTyl9CqQ,119,,Here's [PLAYER] to show that he's the boss in attack.,[PLAYER] ([TEAM]) takes the corner but fails to find any of his teammates. The ball is out of play. [TEAM] will have a chance to score from a corner.
