game,timestamp,type,anonymized,predicted_res_0
MACyQI-3bIU,35,,"Whipped in from the flag and [PLAYER], miracles to punch it away.","The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets in the way of the ball and it goes out of play."
MACyQI-3bIU,45,,The 24-year-old to the rescue.,The linesman signals that [PLAYER] ([TEAM]) is offside and the referee blows his whistle.
MACyQI-3bIU,50,,It's now [PLAYER] coming forwards.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
MACyQI-3bIU,53,,"[PLAYER], a bit of space here for Nicolò [PLAYER]. It's opened up and he clips it in and there's [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
MACyQI-3bIU,61,,It's still there perhaps.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
MACyQI-3bIU,65,,"[PLAYER] not giving up, still going, battling away, the ex-[TEAM] man.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
MACyQI-3bIU,74,,[PLAYER] can't believe it.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the effort. The ball is out of play. [TEAM] will have a chance to score from a corner."
MACyQI-3bIU,77,,Was he caught in two minds perhaps?,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player. The ball goes out of play. [TEAM] are awarded a corner kick.
MACyQI-3bIU,84,,The clock ticking down before the interval.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
MACyQI-3bIU,87,,[PLAYER] jumping up highest.,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opponent. The ball is out of play and the linesman points at the corner flag. [TEAM] will have a chance to score from the corner.
MACyQI-3bIU,89,,"Into the path of [PLAYER], he might get lucky. He's brought down here.",The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
MACyQI-3bIU,93,y-card,[PLAYER] could be in trouble. He will be. A yellow card.,"[REFEREE] shows a yellow card to [PLAYER] ([TEAM]), who isn't surprised as the tackle was really hard and late."
MACyQI-3bIU,98,,"Nicolò [PLAYER] to take the concentration from [PLAYER]. The strike, and it's gone in.",The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
MACyQI-3bIU,106,whistle,[TEAM] take the lead on the stroke of half-time.,"[PLAYER] ([TEAM]) takes the corner kick and finds his teammate, who outjumps the defence to head the ball into the back of the net."
MACyQI-3bIU,110,,What a moment to find a breakthrough.,Goal! [PLAYER] ([TEAM]) was first to react to the rebound inside the box and he slotted the ball into the back of the net. 0:2.
MACyQI-3bIU,114,,It stemmed from Nicolò [PLAYER] who took the free-kick.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to get to the rebound inside the box and send the ball into the back of the net. 0:1.
MACyQI-3bIU,119,soccer-ball,It traveled across the face of the box and into the back of the net.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to get to the rebound inside the box and send the ball into the back of the net.
MACyQI-3bIU,126,,It took a last touch off Pašalić.,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets it clear."
MACyQI-3bIU,130,soccer-ball,and into the back of the net.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
MACyQI-3bIU,133,,Papu Gómez will play in behind the front two as we get back underway here.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
MACyQI-3bIU,139,,[TEAM] playing from right to left in this second period.,The referee blows his whistle to signal the start of the second half.
MACyQI-3bIU,147,,"Pašalić. [PLAYER], turning his markers too. [PLAYER] goes down and then, [PLAYER] at the far post.","A pass by [PLAYER] ([TEAM]) ends up in no man's land, and the attacking effort comes to an end."
MACyQI-3bIU,158,,"Well, out of nowhere, [TEAM] very nearly finding an equalizer.",[PLAYER] ([TEAM]) takes the corner but fails to find any of his teammates. The ball goes out of play and [TEAM] will have a goal kick.
MACyQI-3bIU,164,,Quick-thinking move stems from a Pašalić flick.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear sight of it.
MACyQI-3bIU,174,soccer-ball,"Shot in by Gómez. There is the header across the face of the box, and now, [PLAYER] across the face of the goal.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
MACyQI-3bIU,183,,A whisk away from the substitute.,"[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes off his line to gather the ball."
MACyQI-3bIU,187,,The German with a rasping strike.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to find any of his teammates as his effort from the edge of the box goes well wide of the right post."
MACyQI-3bIU,192,,Struck it very well.,[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play and [TEAM] have been awarded a corner kick.
MACyQI-3bIU,195,,"Bradarić, tidy play from the [TEAM] number six.",[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play and [TEAM] will have a goal kick.
MACyQI-3bIU,203,,"[PLAYER] back to Bradarić, first-time pass.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
MACyQI-3bIU,206,,Picks out [PLAYER]. Here is the substitute.,"[PLAYER] ([TEAM]) sends a pass into the box, but his attempt is thwarted and cleared. The ball goes out of play and [TEAM] have been awarded a corner kick."
MACyQI-3bIU,209,,"Can he finish the match off? Good save by [PLAYER], had his vision of the shot blocked.","[PLAYER] ([TEAM]) sends a pass into the box, but his attempt is thwarted and cleared. The ball goes out of play and [TEAM] have been awarded a corner kick."
MACyQI-3bIU,224,whistle,"Because there goes the final whistle, [TEAM] collect their first win of the season edging out [TEAM] 1-0 here.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
NhMPIGgGq04,0,,What a prospect today. [TEAM] against [TEAM].,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
NhMPIGgGq04,3,,A match between one of the leading challengers to Juventus for the title and the only team to have stopped the champions winning all season.,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
NhMPIGgGq04,19,,Here's [PLAYER].,[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball is off of the pitch and it's a goal kick for [TEAM].
NhMPIGgGq04,21,,"Brozović there in support as well, but they've left a man at the back post.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball is out of play. [TEAM] will have a chance to score from a corner."
NhMPIGgGq04,25,soccer-ball,It was [PLAYER] who could have had a goal in the opening 80 seconds.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to bury the ball into the back of the net after receiving a perfect pass from [PLAYER]. The score is 1:0.
NhMPIGgGq04,31,,"He should have, as simple as that.",Goal! [PLAYER] ([TEAM]) was in the right place at the right time to steer the ball into the back of the net. 0:2.
NhMPIGgGq04,32,,It's a brilliant ball from [PLAYER]. He's free.,[PLAYER] ([TEAM]) fails to deliver a good pass and the ball goes out of play. [TEAM] will have a chance to score from a corner kick.
NhMPIGgGq04,37,,[TEAM] in a mix-up.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
NhMPIGgGq04,38,,[PLAYER]'s snapshot. João [PLAYER] now.,"[PLAYER] ([TEAM]) sends a cross into the box, but the opposition's defence clears the ball to safety."
NhMPIGgGq04,42,,"Now, it's turned in.","[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defence. The ball is out of play. [TEAM] will have a chance to score from a corner."
NhMPIGgGq04,45,,It's [PLAYER].,Goal! [PLAYER] ([TEAM]) is first to react to the rebound and fires the ball into the back of the net. The score is 3:0.
NhMPIGgGq04,47,,A bit of a horror show from [TEAM].,"[PLAYER] ([TEAM]) receives a precise pass inside the box from [PLAYER], but he can't get to the loose ball and it goes wide of the right post."
NhMPIGgGq04,50,,[TEAM] don't mind that.,Goal - 2:1! [PLAYER] ([TEAM]) puts the ball into the back of the net from close range. [PLAYER] provided the assist.
NhMPIGgGq04,53,,Absolutely not.,"[PLAYER] passes the ball to [PLAYER] ([TEAM]), but he fails to control it and the ball goes out of play. [TEAM] will have a corner kick."
NhMPIGgGq04,55,,"Actually, I thought the chance had gone begging when João [PLAYER] didn't pull the trigger.",The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
NhMPIGgGq04,66,,João [PLAYER] clips it on.,The game is interrupted as [PLAYER] ([TEAM]) is booked for a foul.
NhMPIGgGq04,69,,"Oh, [PLAYER], great running. [PLAYER].","[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defender. The ball is out of play. [TEAM] will have a chance to score from a corner."
NhMPIGgGq04,73,soccer-ball,It's two quick-fire goals for [TEAM].,"[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defender."
NhMPIGgGq04,77,,The challenge very much on.,Goal - 2:1! [PLAYER] finds [PLAYER] ([TEAM]) inside the box and he scores with a close-range header. 2:1.
NhMPIGgGq04,82,,"Absolutely. It's a perfect start, isn't it, for [TEAM]?",Goal! [PLAYER] ([TEAM]) was in the right place at the right time to tap in the rebound and make it 1:0.
NhMPIGgGq04,85,,You have to say some of the [PLAYER]fending from [TEAM] has been poor.,Goal! [PLAYER] ([TEAM]) was first to react to a rebound inside the box and he slotted the ball into the back of the net. 0:2.
NhMPIGgGq04,104,,A chase on here.,"Goal - 2:0! Superb finish by [PLAYER] ([TEAM]). He latches on to a pass on the edge of the box, takes a touch to control the ball and then fires it into the bottom right corner. What a strike!"
NhMPIGgGq04,107,,"He's already proved potent once, but he forces a save from [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
NhMPIGgGq04,113,,A good save as well.,Goal! [PLAYER] ([TEAM]) was first to react to a rebound inside the box and he smashed the ball into the back of the net. 1:2.
NhMPIGgGq04,115,,"My goodness, [TEAM] at the back.",Goal! [PLAYER] ([TEAM]) was in the right place at the right time to tap in from close range after [PLAYER] picked out [PLAYER] ([TEAM]) with a nice pass.
NhMPIGgGq04,116,,They're just getting carved open so easily. It seems they're pushing forward.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear sight on this and immediately blows his whistle.
NhMPIGgGq04,119,,Look at the space this time.,[REFEREE] blows his whistle after [PLAYER] ([TEAM]) brings one of his opponents down with a strong tackle. [TEAM] earn a free kick which could lead to a goal-scoring opportunity.
NhMPIGgGq04,121,,Brozović finds a certain [PLAYER] again.,[REFEREE] blows his whistle after [PLAYER] ([TEAM]) brings one of his opponents down with a strong tackle. [TEAM] earn a free kick which could lead to a goal-scoring opportunity.
NhMPIGgGq04,130,soccer-ball,"[TEAM] then get us un[PLAYER]rway for the second half, kicking from right to left, leading by those two quick-fire goals from [PLAYER] and [PLAYER].",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear sight of it.
NhMPIGgGq04,144,,Perišić. It's in there.,"[PLAYER] ([TEAM]) receives a sweet pass inside the box, but his effort on goal is blocked by the defender."
NhMPIGgGq04,148,,"It's put away, for sure, by [PLAYER].","[PLAYER] ([TEAM]) receives a precise pass inside the box from [PLAYER], but he can't get to the loose ball and it goes out of play. [TEAM] will have a chance to score from a corner."
NhMPIGgGq04,155,,The lead is three.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to tap in the rebound and make it 1:0.
NhMPIGgGq04,176,,A misun[PLAYER]rstanding there for [PLAYER] but he gets a second bite.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
NhMPIGgGq04,181,,"[PLAYER], only as far as [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
