league,game,half,timestamp,type,anonymized,predicted_res_0
europe_uefa-champions-league_2015-2016,2015-11-25 - 22-45 Shakhtar Donetsk 3 - 4 Real Madrid,2,1305,,Some patient build-up play from [TEAM] as they look to unlock the defence.,[PLAYER] ([TEAM]) commits a foul after unfairly battling his opponent for the ball.
europe_uefa-champions-league_2015-2016,2015-11-25 - 22-45 Shakhtar Donetsk 3 - 4 Real Madrid,2,1137,substitution,The referee signals a substitution. [PLAYER] ([TEAM]) is brought on as a substitute for [PLAYER].,The substitution has been made. [PLAYER] ([TEAM]) has replaced [PLAYER].
europe_uefa-champions-league_2015-2016,2015-11-25 - 22-45 Shakhtar Donetsk 3 - 4 Real Madrid,2,1106,,"[PLAYER] ([TEAM]) attempts to send over a cross in order to find one of his teammates, but an opposition defender averts the danger by intercepting the effort.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposing player clears the ball away."
europe_uefa-champions-league_2015-2016,2015-11-25 - 22-45 Shakhtar Donetsk 3 - 4 Real Madrid,2,1007,substitution,Here is a change. [PLAYER] is going off and [COACH] gives the last tactical orders to [PLAYER] ([TEAM]).,The referee stops play so that a substitution can be made and [PLAYER] trots off the pitch and is replaced by [PLAYER] ([TEAM]).
europe_uefa-champions-league_2015-2016,2015-11-25 - 22-45 Shakhtar Donetsk 3 - 4 Real Madrid,2,980,substitution,It will be a substitution. [PLAYER] ([TEAM]) is ready to enter the pitch as [PLAYER] walks off.,The referee stops play so that a substitution can be made and [PLAYER] leaves the pitch and [PLAYER] ([TEAM]) comes on.
europe_uefa-champions-league_2015-2016,2015-11-25 - 22-45 Shakhtar Donetsk 3 - 4 Real Madrid,2,949,,"[PLAYER] ([TEAM]) latches on to an accurate pass inside the box and immediately unleashes a shot towards goal, but it goes high over the crossbar.",The game is interrupted now as [PLAYER] ([TEAM]) is flagged for offside.
europe_uefa-champions-league_2015-2016,2015-11-25 - 22-45 Shakhtar Donetsk 3 - 4 Real Madrid,2,729,,[PLAYER] ([TEAM]) is adjudged offside.,The linesman signals that [PLAYER] ([TEAM]) was offside.
europe_uefa-champions-league_2015-2016,2015-11-25 - 22-45 Shakhtar Donetsk 3 - 4 Real Madrid,2,717,,"[PLAYER] ([TEAM]) darts into the penalty area to latch on to a pass, and he unleashes a shot towards the middle of the net, but [PLAYER] is alert and denies him.","[PLAYER] ([TEAM]) finds himself beyond the last defender, but the game is stopped by the referee after the linesman signals for offside."
europe_uefa-champions-league_2015-2016,2015-11-25 - 22-45 Shakhtar Donetsk 3 - 4 Real Madrid,2,577,,[PLAYER] swings the cross over. [PLAYER] ([TEAM]) gets his head to it but it goes just wide of the right post.,[PLAYER] ([TEAM]) will take the responsibility and the kick from 25 metres out comes to nothing as his effort flies well wide of the left post.
europe_uefa-champions-league_2015-2016,2015-11-25 - 22-45 Shakhtar Donetsk 3 - 4 Real Madrid,2,486,,Flag goes up against [PLAYER] ([TEAM]) and the referee blows his whistle for offside.,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and is replaced by [PLAYER] ([TEAM])."
europe_uefa-champions-league_2015-2016,2015-11-25 - 22-45 Shakhtar Donetsk 3 - 4 Real Madrid,2,378,soccer-ball,Goal [PLAYER] ([TEAM])! [PLAYER] ([TEAM]) was put through by [PLAYER] and he showed brilliant composure inside the box to fire into the left side of the net. 0:3.,[REFEREE] blows his whistle after [PLAYER] ([TEAM]) brings one of his opponents down with a strong tackle.  The referee shows him a yellow card.
europe_uefa-champions-league_2015-2016,2015-11-25 - 22-45 Shakhtar Donetsk 3 - 4 Real Madrid,2,301,,[TEAM] are showcasing great team work and neat passing moves.,"[PLAYER] ([TEAM]) sends a cross into the box, but the opposition's defence is alert and averts the danger."
europe_uefa-champions-league_2015-2016,2015-11-25 - 22-45 Shakhtar Donetsk 3 - 4 Real Madrid,2,275,soccer-ball,"Goal - 0:2! [PLAYER] laid the ball off to [PLAYER] ([TEAM]), who slots it into the back of the net from close range, leaving the goalkeeper helpless.","[PLAYER] ([TEAM]) takes the corner, but one of the defenders gets his head to it and clears the ball to safety."
europe_uefa-champions-league_2015-2016,2015-11-25 - 22-45 Shakhtar Donetsk 3 - 4 Real Madrid,2,234,,"Flag up against [PLAYER] ([TEAM]). He had space to move into behind the defence, but he went too soon.","[PLAYER] ([TEAM]) plays a one-two with [PLAYER], but his pass is intercepted by the opposition's defence."
europe_uefa-champions-league_2015-2016,2015-11-25 - 22-45 Shakhtar Donetsk 3 - 4 Real Madrid,2,152,y-card,[REFEREE] shows a yellow card to [PLAYER] ([TEAM]) for a tough tackle.,[PLAYER] ([TEAM]) is booked after bringing down an opponent. [REFEREE] had an easy-decision to make.
europe_uefa-champions-league_2015-2016,2015-11-25 - 22-45 Shakhtar Donetsk 3 - 4 Real Madrid,2,106,,What a chance that is! [PLAYER] ([TEAM]) finds himself unmarked in a promising position after receiving a cross on the edge of the box and his attempt sails a whisker wide of the right post.,[PLAYER] ([TEAM]) will take the corner kick. He steps forward after the referee awards him a corner kick.
europe_uefa-champions-league_2015-2016,2015-11-25 - 22-45 Shakhtar Donetsk 3 - 4 Real Madrid,2,1,whistle,The game restarts for the second half.,The players are back out on the pitch following the half-time break and the second half is about to start.
england_epl_2016-2017,2017-05-06 - 17-00 Leicester 3 - 0 Watford,2,1810,,"[PLAYER] ([TEAM]) finds himself beyond the last defender, but the game is stopped by the referee after the linesman signals for offside.","[PLAYER] ([TEAM]) swings in the corner, but it's comfortably cleared away."
england_epl_2016-2017,2017-01-21 - 15-30 Liverpool 2 - 3 Swansea,2,404,soccer-ball,It's a goal! [PLAYER] ([TEAM]) makes it 0:2. He jumped highest to connect with a perfect cross from [PLAYER] and planted his close-range header low into the middle of the goal. [PLAYER] was helpless.,"Goal! [PLAYER] ([TEAM]) finds himself some space inside the box to get on the end of a pass from [PLAYER], then sends the ball into the back of the net. He makes it 0:2."
england_epl_2016-2017,2017-01-21 - 15-30 Liverpool 2 - 3 Swansea,2,2847,,"[PLAYER] ([TEAM]) sends a teasing cross into the area, but [PLAYER] intercepts the ball.",[PLAYER] ([TEAM]) is penalised hard and gets a yellow card from [REFEREE] for an aggressive challenge.
europe_uefa-champions-league_2016-2017,2017-05-02 - 21-45 Real Madrid 3 - 0 Atl. Madrid,2,337,,[PLAYER] ([TEAM]) tries to slide the ball through to a teammate but it's well blocked by a defender. The ball goes behind for a corner. [TEAM] will have an opportunity to threaten the opposition's goal.,"The resulting corner from [PLAYER] ([TEAM]) only finds one of the defenders, who heads it out of danger."
germany_bundesliga_2015-2016,2015-11-08 - 17-30 Dortmund 3 - 2 Schalke,1,866,,[TEAM] are showing great team chemistry. They are passing the ball around seamlessly.,The linesman raises his flag. [PLAYER] ([TEAM]) is adjudged offside.
germany_bundesliga_2015-2016,2015-10-24 - 16-30 Bayern Munich 4 - 0 FC Koln,2,2343,,"[PLAYER] ([TEAM]) connects with a cross from the side, but produces a header which goes way over the bar. The ball is off of the pitch and it's a goal kick for [TEAM].","[PLAYER] ([TEAM]) gets a throw-in, but can't wait for the ball to come back from the side and makes a foul. [TEAM] is awarded a free kick after that."
europe_uefa-champions-league_2016-2017,2016-11-01 - 20-45 Besiktas 1 - 1 Napoli,2,497,,[REFEREE] has a clear sight and sees a foul from [PLAYER] ([TEAM]).,The game has come to an end for [PLAYER]. He has contributed as much as he could today. He will be replaced by the fresh legs of [PLAYER] ([TEAM]).
europe_uefa-champions-league_2015-2016,2015-11-25 - 22-45 Shakhtar Donetsk 3 - 4 Real Madrid,2,0,time,Fourth official shows 2 min. of added time.,The players are back out on the pitch following the half-time break and the second half is about to start.
europe_uefa-champions-league_2015-2016,2015-11-25 - 22-45 Shakhtar Donetsk 3 - 4 Real Madrid,1,2532,,What a wasted chance that was! An inch-perfect cross into the box finds [PLAYER] ([TEAM]) who sends his header well wide of the right post.,"[PLAYER] ([TEAM]) sends a cross into the box, but it's too short for any of his teammates. The ball goes out of play and [TEAM] will have a goal kick."
europe_uefa-champions-league_2015-2016,2015-11-25 - 22-45 Shakhtar Donetsk 3 - 4 Real Madrid,1,2499,corner,This corner kick is taken with a short pass by [PLAYER] ([TEAM]).,"[PLAYER] ([TEAM]) sends a cross into the box, but the opposition's defence clears the ball away to eliminate the danger. The referee blows his whistle, [TEAM] are awarded a corner kick."
europe_uefa-champions-league_2015-2016,2015-11-25 - 22-45 Shakhtar Donetsk 3 - 4 Real Madrid,1,2480,,"[PLAYER] ([TEAM]) sees an unmarked teammate and attempts to send him a low pass. However, one of the defenders reads the game perfectly and averts the danger. The ball is out of play and the linesman points at the corner flag. Corner to [TEAM].","[PLAYER] ([TEAM]) sends a cross into the box, but the opposition's defence clears the ball to safety. The referee and one of his assistants both point at the corner flag. [TEAM] will have an opportunity to threaten the opposition's goal."
europe_uefa-champions-league_2015-2016,2015-11-25 - 22-45 Shakhtar Donetsk 3 - 4 Real Madrid,1,2371,,"[PLAYER] ([TEAM]) tries his luck with a long-range effort after receiving a precise pass, but [PLAYER] has a clear view of it and makes a comfortable save.","[PLAYER] ([TEAM]) gets on the end of a pass on the edge of the box, but his shot goes just wide of the right post. The ball goes out of play and [TEAM] will have a goal kick."
europe_uefa-champions-league_2015-2016,2015-11-25 - 22-45 Shakhtar Donetsk 3 - 4 Real Madrid,1,2179,corner,"A horde of players are waiting inside the penalty area for a cross from the corner, but [PLAYER] ([TEAM]) takes it short.","The resulting corner from [PLAYER] ([TEAM]) only finds one of the defenders, who heads it out of danger."
europe_uefa-champions-league_2015-2016,2015-11-25 - 22-45 Shakhtar Donetsk 3 - 4 Real Madrid,1,2161,,"[PLAYER] ([TEAM]) serves up a nice cross, but the defence clears the danger. The referee points to the corner flag. It's a corner to [TEAM].","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The referee points to the corner flag. It's a corner to [TEAM]."
europe_uefa-champions-league_2015-2016,2015-11-25 - 22-45 Shakhtar Donetsk 3 - 4 Real Madrid,1,2079,y-card,[PLAYER] ([TEAM]) gets a yellow card. The referee [REFEREE] made the right call.,[PLAYER] ([TEAM]) is cautioned by the referee for a foul that he committed a little earlier.
europe_uefa-champions-league_2015-2016,2015-11-25 - 22-45 Shakhtar Donetsk 3 - 4 Real Madrid,1,1867,substitution,[PLAYER] is being substituted because of an injury. [COACH] sends [PLAYER] ([TEAM]) on the pitch.,"[PLAYER] ([TEAM]) is forced to stop his attacking effort before it leaves the box and goes inside, but the linesman quickly signals for offside play."
europe_uefa-champions-league_2015-2016,2015-11-25 - 22-45 Shakhtar Donetsk 3 - 4 Real Madrid,1,1854,injury,[PLAYER] ([TEAM]) picks up an injury.,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
europe_uefa-champions-league_2015-2016,2015-11-25 - 22-45 Shakhtar Donetsk 3 - 4 Real Madrid,1,1804,,"[PLAYER] ([TEAM]) rises above the opponent's defence and heads a precise cross towards the middle of the goal. His effort, however, is blocked by [PLAYER], who pulls off a comfortable save!","[PLAYER] ([TEAM]) attempts his luck from the edge of the box, but his effort is blocked by the defender. The referee and one of his assistants both point at the corner flag. [TEAM] will have an opportunity to threaten the opposition's goal."
europe_uefa-champions-league_2015-2016,2015-11-25 - 22-45 Shakhtar Donetsk 3 - 4 Real Madrid,1,1692,,"[PLAYER] ([TEAM]) sends over a cross from the side into the penalty area in order to find one of his teammates, but he fails and the opportunity goes begging.",The resulting corner from [PLAYER] ([TEAM]) is cleared by the defence.
europe_uefa-champions-league_2015-2016,2015-11-25 - 22-45 Shakhtar Donetsk 3 - 4 Real Madrid,1,1553,,"[PLAYER] ([TEAM]) fires the ball at goal from inside the area, but it's well blocked.",[REFEREE] shows that [PLAYER] ([TEAM]) didn't respect the offside trap.
europe_uefa-champions-league_2015-2016,2015-11-25 - 22-45 Shakhtar Donetsk 3 - 4 Real Madrid,1,1512,,[PLAYER] ([TEAM]) is going to send the ball in from the free kick.,[PLAYER] ([TEAM]) makes a bad challenge and [REFEREE] blows for a foul. [TEAM] have a free kick on the edge of the box.
europe_uefa-champions-league_2015-2016,2015-11-25 - 22-45 Shakhtar Donetsk 3 - 4 Real Madrid,1,1469,,[PLAYER] ([TEAM]) clearly holds his opponent to prevent him from getting the ball and the referee immediately stops play. [TEAM] have a free kick.,[PLAYER] ([TEAM]) is clearly asking for some medical attention with his painful gestures. The extent of his injury is yet to be discovered.
europe_uefa-champions-league_2015-2016,2015-11-25 - 22-45 Shakhtar Donetsk 3 - 4 Real Madrid,1,1443,,[PLAYER] ([TEAM]) makes a rough challenge and [REFEREE] blows his whistle for a foul.,[PLAYER] ([TEAM]) gives away a foul for a clumsy challenge. Referee [REFEREE] saw the whole situation.
europe_uefa-champions-league_2015-2016,2015-11-25 - 22-45 Shakhtar Donetsk 3 - 4 Real Madrid,1,1334,corner,[PLAYER] leaps to intercept the corner kick from [PLAYER] ([TEAM]).,"[PLAYER] ([TEAM]) takes the corner kick and sends a lovely ball into the penalty area, but the opposition's defence is ready and knocks the ball to safety. [TEAM] have been awarded a corner kick. The referee and one of his assistants both point at the corner flag."
europe_uefa-champions-league_2015-2016,2015-11-25 - 22-45 Shakhtar Donetsk 3 - 4 Real Madrid,1,1306,,"A fine lofted pass into the box, sent by [PLAYER] ([TEAM]), is intercepted by the opposition's defence. [TEAM] force a corner. Their opponents will face another attacking threat.","[PLAYER] ([TEAM]) sends a lofted cross into the penalty area. Unfortunately for him, the opponent's defence deals with his cross comfortably and intercepts it. [TEAM] have been awarded a corner kick."
europe_uefa-champions-league_2015-2016,2015-11-25 - 22-45 Shakhtar Donetsk 3 - 4 Real Madrid,1,1268,,[PLAYER] ([TEAM]) stands over the resultant free kick from 20 metres out and his shot goes well over the bar.,"[PLAYER] ([TEAM]) has picked up a minor injury, but should be able to continue playing."
