league,game,half,timestamp,type,anonymized,predicted_res_0
europe_uefa-champions-league_2016-2017,2017-05-02 - 21-45 Real Madrid 3 - 0 Atl. Madrid,2,1919,substitution,Today's match ends for [PLAYER] who will be replaced by [PLAYER] ([TEAM]).,[COACH] has decided to make a change. [PLAYER] ([TEAM]) replaces [PLAYER].
europe_uefa-champions-league_2016-2017,2017-05-02 - 21-45 Real Madrid 3 - 0 Atl. Madrid,2,1662,soccer-ball,Goal! That was a fantastic finish by [PLAYER] ([TEAM]) from just outside the box. He wasted little time in getting away a bullet of a shot that flew past the goalkeeper into the left side of the net.,"Goal! [PLAYER] ([TEAM]) finds himself some space inside the box to get on the end of a pass from [PLAYER], then sends the ball into the back of the net. He makes it 0:2."
europe_uefa-champions-league_2016-2017,2017-05-02 - 21-45 Real Madrid 3 - 0 Atl. Madrid,2,1566,,[PLAYER] ([TEAM]) shows too much aggression while trying to break free from his opponent and the referee blows his whistle for a foul.,[PLAYER] ([TEAM]) is flagged for offside.
europe_uefa-champions-league_2016-2017,2017-05-02 - 21-45 Real Madrid 3 - 0 Atl. Madrid,2,1418,,[PLAYER] ([TEAM]) makes a reckless foul in order to win the ball from his opponent. [REFEREE] has a clear sight of it and blows his whistle.,[PLAYER] ([TEAM]) is clearly asking for some medical attention with his painful gestures. The extent of his injury is yet to be discovered.
europe_uefa-champions-league_2016-2017,2017-05-02 - 21-45 Real Madrid 3 - 0 Atl. Madrid,2,1335,substitution,[COACH] decides to make a substitution. [PLAYER] will be replaced by [PLAYER] ([TEAM]).,The referee stops play so that a substitution can be made and [PLAYER] leaves the pitch and [PLAYER] ([TEAM]) comes on.
europe_uefa-champions-league_2016-2017,2017-05-02 - 21-45 Real Madrid 3 - 0 Atl. Madrid,2,1325,substitution,[PLAYER] will be replaced by [PLAYER] ([TEAM]).,The referee stops play so that a substitution can be made and [PLAYER] trots off the pitch and is replaced by [PLAYER] ([TEAM]).
europe_uefa-champions-league_2016-2017,2017-05-02 - 21-45 Real Madrid 3 - 0 Atl. Madrid,2,1038,,[PLAYER] ([TEAM]) commits an ugly challenge. The referee sees it and immediately blows his whistle.,[REFEREE] shows a yellow card to [PLAYER] ([TEAM]) for a tough tackle. [TEAM] earn a free kick which could lead to a goal-scoring opportunity.
europe_uefa-champions-league_2016-2017,2017-05-02 - 21-45 Real Madrid 3 - 0 Atl. Madrid,2,865,,[PLAYER] ([TEAM]) unleashes a shot from 25 metres out but is unable to find the target and it goes well wide of the left post.,"[PLAYER] ([TEAM]) tries his luck with a shot from 20 metres out, but it goes high over the bar. The ball goes out of play and [TEAM] will have a goal kick."
europe_uefa-champions-league_2016-2017,2017-05-02 - 21-45 Real Madrid 3 - 0 Atl. Madrid,2,734,substitution,[COACH] has decided to make a change. [PLAYER] ([TEAM]) replaces [PLAYER].,The referee stops play so that a substitution can be made and [PLAYER] leaves the pitch and [PLAYER] ([TEAM]) comes on.
europe_uefa-champions-league_2016-2017,2017-05-02 - 21-45 Real Madrid 3 - 0 Atl. Madrid,2,713,substitution,It's time for a substitution. That's the last involvement from [PLAYER] as he is replaced by [PLAYER] ([TEAM]).,The referee stops play so that a substitution can be made and [PLAYER] trots off the pitch and is replaced by [PLAYER] ([TEAM]).
europe_uefa-champions-league_2016-2017,2017-05-02 - 21-45 Real Madrid 3 - 0 Atl. Madrid,2,689,,[PLAYER] ([TEAM]) gets the ball and drives a shot high over the bar from the edge of the area.,"[PLAYER] ([TEAM]) tries his luck from the edge of the box, but it's a poor effort which flies well wide of the left post."
europe_uefa-champions-league_2016-2017,2017-05-02 - 21-45 Real Madrid 3 - 0 Atl. Madrid,2,440,y-card,[REFEREE] shows a yellow card to [PLAYER] ([TEAM]) for a tough tackle.,[PLAYER] ([TEAM]) can't expect anything else than a yellow card for his hard tackle. And a yellow it is. [REFEREE] didn't think twice about pulling it out of his pocket.
europe_uefa-champions-league_2016-2017,2017-05-02 - 21-45 Real Madrid 3 - 0 Atl. Madrid,2,369,corner,[PLAYER] ([TEAM]) takes the corner but fails to find any of his teammates.,[PLAYER] ([TEAM]) quickly takes the corner kick with a short pass.
europe_uefa-champions-league_2016-2017,2017-05-02 - 21-45 Real Madrid 3 - 0 Atl. Madrid,2,331,,[PLAYER] ([TEAM]) tries to slide the ball through to a teammate but it's well blocked by a defender. The ball goes behind for a corner. [TEAM] will have an opportunity to threaten the opposition's goal.,"[PLAYER] ([TEAM]) sends a lofted cross into the penalty area. Unfortunately for him, the opponent's defence deals with his cross comfortably and intercepts it. The ball goes out of play. [TEAM] are awarded a corner kick."
europe_uefa-champions-league_2016-2017,2017-05-02 - 21-45 Real Madrid 3 - 0 Atl. Madrid,2,283,,[PLAYER] ([TEAM]) is penalised after knocking an opponent down.,[REFEREE] shows a yellow card to [PLAYER] ([TEAM]) for his blatant foul.
europe_uefa-champions-league_2016-2017,2017-05-02 - 21-45 Real Madrid 3 - 0 Atl. Madrid,2,176,y-card,[REFEREE] shows the yellow card to [PLAYER] ([TEAM]) for a heavy challenge.,[PLAYER] ([TEAM]) sees a yellow card from [REFEREE] after he sent one of the opposing players to the ground.
europe_uefa-champions-league_2016-2017,2017-05-02 - 21-45 Real Madrid 3 - 0 Atl. Madrid,2,113,,Referee [REFEREE] sees the trip by [PLAYER] ([TEAM]) and doesn't hesitate to blow his whistle.,[PLAYER] ([TEAM]) is clearly asking for some medical attention with his painful gestures. The extent of his injury is yet to be discovered.
europe_uefa-champions-league_2016-2017,2017-05-02 - 21-45 Real Madrid 3 - 0 Atl. Madrid,1,2671,corner,"[PLAYER] ([TEAM]) steps up to take the corner. He launches the ball into the penalty area, but it only finds the head of an opposing player who clears the danger.","[PLAYER] ([TEAM]) takes the corner kick and sends a lovely ball into the penalty area, but the opposition's defence is ready and knocks the ball to safety."
europe_uefa-champions-league_2016-2017,2017-05-02 - 21-45 Real Madrid 3 - 0 Atl. Madrid,1,2642,,[PLAYER] ([TEAM]) races towards goal but the defender gets back well to make a challenge. The referee points to the corner flag and [TEAM] will take a corner.,"[PLAYER] ([TEAM]) sends a lofted cross into the penalty area. Unfortunately for him, the opponent's defence deals with his cross comfortably and intercepts it. [TEAM] have been awarded a corner kick. The referee and one of his assistants both point at the corner flag."
europe_uefa-champions-league_2016-2017,2017-05-02 - 21-45 Real Madrid 3 - 0 Atl. Madrid,1,2539,,[PLAYER] ([TEAM]) hasn't suffered any serious injury which would see him leave the pitch. He's back in the game now.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
europe_uefa-champions-league_2016-2017,2017-05-02 - 21-45 Real Madrid 3 - 0 Atl. Madrid,1,2421,injury,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on.",[PLAYER] ([TEAM]) is forced to stop his attacking move after the linesman signals for an offside position.
europe_uefa-champions-league_2016-2017,2017-05-02 - 21-45 Real Madrid 3 - 0 Atl. Madrid,1,2391,corner,"[PLAYER] ([TEAM]) lifts the ball into the box from the corner, but one of the defending players gets there first to head it clear.",[PLAYER] ([TEAM]) takes the corner but only sends it into a huddle of the defenders and one of them makes a good clearance.
europe_uefa-champions-league_2016-2017,2017-05-02 - 21-45 Real Madrid 3 - 0 Atl. Madrid,1,2364,corner,[PLAYER] ([TEAM]) takes the corner which is cleared by the opposition's defence. The ball is out of play. [TEAM] will have a chance to score from a corner.,[PLAYER] ([TEAM]) looks like he will be the one to try and deliver a quality ball into the penalty box from the corner kick.
europe_uefa-champions-league_2016-2017,2017-05-02 - 21-45 Real Madrid 3 - 0 Atl. Madrid,1,2331,,"[PLAYER] ([TEAM]) sends a beautiful cross into the penalty area, but the opposition's defence manages to clear the ball to safety. The linesman makes the right call and [TEAM] will have a corner.","[PLAYER] ([TEAM]) sends a cross into the box, but the opposition's defence clears the ball away to eliminate the danger. The ball goes behind for a corner. [TEAM] will have an opportunity to threaten the opposition's goal."
europe_uefa-champions-league_2016-2017,2017-05-02 - 21-45 Real Madrid 3 - 0 Atl. Madrid,1,2126,,The referee blows his whistle as [PLAYER] ([TEAM]) was too aggressive in his challenge.,[PLAYER] ([TEAM]) was too forceful with his tackle and [REFEREE] interrupted the game to signal a free kick.
europe_uefa-champions-league_2016-2017,2017-05-02 - 21-45 Real Madrid 3 - 0 Atl. Madrid,1,1880,,"[PLAYER] ([TEAM]) wastes a huge opportunity after receiving a fine cross from the free kick, but his close-range shot goes well over the crossbar.","[PLAYER] ([TEAM]) wastes a great chance as he leaps high for a cross from the free kick, but his header flies high over the crossbar."
europe_uefa-champions-league_2016-2017,2017-05-02 - 21-45 Real Madrid 3 - 0 Atl. Madrid,1,1809,,[PLAYER] ([TEAM]) trips an opposition player and [REFEREE] signals a foul. A free kick has been awarded to [TEAM].,[PLAYER] ([TEAM]) makes a rough challenge and [REFEREE] blows his whistle for an infringement. [TEAM] earn a free kick which could lead to a goal-scoring opportunity.
europe_uefa-champions-league_2016-2017,2017-05-02 - 21-45 Real Madrid 3 - 0 Atl. Madrid,1,1692,,"[PLAYER] ([TEAM]) missed a big chance! He produces a stunning volley from inside the box, but his effort goes not far wide of the right post.","[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by one of the defending players. The ball is out of play and [TEAM] will have a goal kick."
europe_uefa-champions-league_2016-2017,2017-05-02 - 21-45 Real Madrid 3 - 0 Atl. Madrid,1,1522,y-card,A yellow card for a tackle by [PLAYER] ([TEAM]). [REFEREE] doesn't hesitate at all to make this decision.,[PLAYER] ([TEAM]) is booked after bringing down an opponent. [REFEREE] had an easy-decision to make. [TEAM] earn a free kick which could lead to a goal-scoring opportunity.
europe_uefa-champions-league_2016-2017,2017-05-02 - 21-45 Real Madrid 3 - 0 Atl. Madrid,1,1402,,"[PLAYER] ([TEAM]) strikes a shot towards goal from the edge of the penalty box, but it flies just wide of the left post.","[PLAYER] ([TEAM]) receives a precise low pass inside the box, but his effort towards goal is blocked by one of the defending players."
europe_uefa-champions-league_2016-2017,2017-05-02 - 21-45 Real Madrid 3 - 0 Atl. Madrid,1,1295,corner,[PLAYER] ([TEAM]) takes the corner which is cleared.,[PLAYER] ([TEAM]) quickly takes the corner kick with a short pass.
europe_uefa-champions-league_2016-2017,2017-05-02 - 21-45 Real Madrid 3 - 0 Atl. Madrid,1,1264,,[PLAYER] ([TEAM]) sends over a free kick from long range but the defence is alert. [TEAM] will have a chance to score from a corner kick.,"The free kick is taken by [PLAYER] ([TEAM]), but his delivery is uneventful. The ball is out of play and [TEAM] will have a chance to score from a corner."
europe_uefa-champions-league_2016-2017,2017-05-02 - 21-45 Real Madrid 3 - 0 Atl. Madrid,1,1231,,[PLAYER] ([TEAM]) fouls an opponent. At least that's what referee [REFEREE] signals. [TEAM] have a free kick.,"[REFEREE] shows a yellow card to [PLAYER] ([TEAM]), who isn't surprised as the tackle was really hard and late."
europe_uefa-champions-league_2016-2017,2017-05-02 - 21-45 Real Madrid 3 - 0 Atl. Madrid,1,1062,corner,"[PLAYER] ([TEAM]) launches the ball from the resulting corner, but one of the defenders is first to the ball and deals with the threat.",The corner kick from [PLAYER] ([TEAM]) is headed out of the penalty area by one of the defenders.
europe_uefa-champions-league_2016-2017,2017-05-02 - 21-45 Real Madrid 3 - 0 Atl. Madrid,1,1031,,[PLAYER] ([TEAM]) tries to send a pass but it's blocked. [TEAM] have a corner.,"[PLAYER] ([TEAM]) tries to create a goal-scoring opportunity, but he fails to control the pass and the ball goes out of play. [TEAM] are awarded a corner kick."
europe_uefa-champions-league_2016-2017,2017-05-02 - 21-45 Real Madrid 3 - 0 Atl. Madrid,1,1005,,[PLAYER] displays his ability to read the game and clears the danger after [PLAYER] ([TEAM]) threatened to latch onto a through ball from just outside the box.,"[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes off his line to gather the ball."
europe_uefa-champions-league_2016-2017,2017-05-02 - 21-45 Real Madrid 3 - 0 Atl. Madrid,1,971,,"[PLAYER] ([TEAM]) unleashes a shot from the edge of the box, but it goes straight at [PLAYER].",The resulting corner from [PLAYER] ([TEAM]) is cleared by the defence.
europe_uefa-champions-league_2016-2017,2017-05-02 - 21-45 Real Madrid 3 - 0 Atl. Madrid,1,965,corner,[PLAYER] ([TEAM]) takes the corner but fails to find any of his teammates as he overhits the effort.,"The resulting corner from [PLAYER] ([TEAM]) only finds one of the defenders, who heads it out of danger."
europe_uefa-champions-league_2016-2017,2017-05-02 - 21-45 Real Madrid 3 - 0 Atl. Madrid,1,932,,"[PLAYER] ([TEAM]) jumps inside the box to meet the corner and aims a header towards the right post, but the goalkeeper pulls off an astonishing save to deny him. The referee and one of his assistants signal for a corner kick to [TEAM].",[PLAYER] ([TEAM]) takes the corner which is cleared by the opposition's defence. The ball is out of play. [TEAM] can continue their attack. Corner kick. [TEAM] will have an opportunity.
europe_uefa-champions-league_2016-2017,2017-05-02 - 21-45 Real Madrid 3 - 0 Atl. Madrid,1,892,,"[PLAYER] ([TEAM]) sends a cross into the box, but the opposition's defence clears the ball to safety. Good work from [TEAM] as they win a corner.",[PLAYER] ([TEAM]) tries to slide the ball through to a teammate but it's blocked by a defender. The ball goes out for a corner. [TEAM] can continue in their attacking effort.
europe_uefa-champions-league_2016-2017,2017-05-02 - 21-45 Real Madrid 3 - 0 Atl. Madrid,1,873,corner,"[PLAYER] ([TEAM]) takes the corner kick and sends a lovely ball into the penalty area, but the opposition's defence is ready and knocks the ball to safety.",The resulting corner from [PLAYER] ([TEAM]) is cleared by the defence.
europe_uefa-champions-league_2016-2017,2017-05-02 - 21-45 Real Madrid 3 - 0 Atl. Madrid,1,845,,"[PLAYER] ([TEAM]) crosses the ball into the box, but one of the defending players averts the threat. [TEAM] earn a corner.",[PLAYER] ([TEAM]) tries to send a pass but it's blocked. The ball goes behind for a corner. [TEAM] will have an opportunity to threaten the opposition's goal.
germany_bundesliga_2015-2016,2015-08-29 - 19-30 Bayern Munich 3 - 0 Bayer Leverkusen,2,2691,corner,[PLAYER] ([TEAM]) takes the corner with a short pass.,"[PLAYER] ([TEAM]) swings in the corner, but fails to find any of his teammates. One of the defenders jumps and heads the ball away. The ball is out of play. [TEAM] have been awarded a corner kick."
germany_bundesliga_2015-2016,2015-08-29 - 19-30 Bayern Munich 3 - 0 Bayer Leverkusen,2,2671,,"Close! [PLAYER] ([TEAM]) picks up a pass and produces a ferocious strike towards the right post, but the goalkeeper gets his fingertips to the ball to keep it out. [TEAM] have been awarded a corner kick.","[PLAYER] ([TEAM]) receives a precise low pass inside the box, but his shot is blocked by one of the defending players. The ball goes out of play. [TEAM] are awarded a corner kick."
